item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001392,ORD00702,PROD0330,1,62783.53,30.78
ITEM001393,ORD00906,PROD0211,3,528.88,3.87
ITEM001394,ORD01432,PROD0387,2,64349.37,10.36
ITEM001395,ORD00644,PROD0362,4,21274.98,35.75
ITEM001396,ORD00473,PROD0389,5,19675.06,48.03
ITEM001397,ORD01406,PROD0577,2,14662.88,3.23
ITEM001398,ORD01461,PROD0023,4,74321.47,17.98
ITEM001399,ORD00042,PROD0503,4,44653.01,45.46
ITEM001400,ORD00184,PROD0448,3,48564.17,13.46
ITEM001401,ORD00533,PROD0491,2,45143.61,42.68
ITEM001402,ORD01321,PROD0530,5,57414.59,9.79
ITEM001403,ORD00075,PROD0391,3,16148.73,11.43
ITEM001404,ORD01449,PROD0163,1,66665.98,27.64
ITEM001405,ORD00513,PROD0082,5,8585.45,22.66
ITEM001406,ORD00601,PROD0146,4,3939.29,45.8
ITEM001407,ORD00470,PROD0420,3,49018.79,3.34
ITEM001408,ORD00189,PROD0054,5,65136.08,39.21
ITEM001409,ORD00361,PROD0296,5,72589.11,21.16
ITEM001410,ORD00344,PROD0242,1,22105.36,9.77
ITEM001411,ORD01460,PROD0079,1,68030.64,13.45
ITEM001412,ORD00367,PROD0547,1,52732.24,27.67
ITEM001413,ORD00756,PROD0184,2,40596.98,9.34
ITEM001414,ORD00018,PROD0334,2,15758.83,25.66
ITEM001415,ORD00043,PROD0513,5,85944.55,19.69
ITEM001416,ORD00343,PROD0050,4,15130.22,6.61
ITEM001417,ORD01248,PROD0377,5,74266.15,23.12
ITEM001418,ORD00932,PROD0180,1,17952.57,8.1
ITEM001419,ORD01242,PROD0044,1,70919.92,6.8
ITEM001420,ORD00589,PROD0472,5,71822.45,33.88
ITEM001421,ORD00809,PROD0564,5,72837.27,44.44
ITEM001422,ORD00956,PROD0533,3,90113.02,28.87
ITEM001423,ORD00830,PROD0258,5,8149.13,8.34
ITEM001424,ORD01024,PROD0130,1,34070.56,29.99
ITEM001425,ORD00753,PROD0306,1,75667.31,20.62
ITEM001426,ORD00770,PROD0307,3,30535.77,24.36
ITEM001427,ORD00033,PROD0221,4,36599.8,37.52
ITEM001428,ORD00922,PROD0144,3,29386.57,7.12
ITEM001429,ORD00466,PROD0450,3,57904.85,23.32
ITEM001430,ORD00953,PROD0381,2,22687.31,20.79
ITEM001431,ORD00106,PROD0252,2,26204.91,46.14
ITEM001432,ORD00606,PROD0384,1,70348.19,45.47
ITEM001433,ORD01339,PROD0444,1,43536.5,17.74
ITEM001434,ORD01050,PROD0565,4,7526.5,49.07
ITEM001435,ORD00982,PROD0070,3,7626.79,15.52
ITEM001436,ORD01038,PROD0170,1,26896.5,7.3
ITEM001437,ORD01457,PROD0576,3,1812.97,25.48
ITEM001438,ORD01292,PROD0534,3,5319.26,20.17
ITEM001439,ORD01256,PROD0472,3,65530.07,14.25
ITEM001440,ORD00105,PROD0530,5,44064.74,21.92
ITEM001441,ORD00999,PROD0444,5,30094.27,38.97
ITEM001442,ORD01493,PROD0580,5,35973.78,48.41
ITEM001443,ORD00774,PROD0339,4,54057.22,31.76
ITEM001444,ORD00295,PROD0146,2,3452.83,19.19
ITEM001445,ORD00808,PROD0226,1,21681.43,0.61
ITEM001446,ORD00273,PROD0200,4,39449.71,20.88
ITEM001447,ORD00311,PROD0438,5,5856.24,49.52
ITEM001448,ORD00432,PROD0001,1,37851.03,1.87
ITEM001449,ORD01490,PROD0495,1,52373.43,45.76
ITEM001450,ORD00340,PROD0506,1,8894.36,22.98
ITEM001451,ORD00702,PROD0382,4,44183.9,12.9
ITEM001452,ORD01144,PROD0562,3,38632.76,16.33
ITEM001453,ORD00319,PROD0533,3,91001.51,38.91
ITEM001454,ORD00503,PROD0232,1,3313.84,13.61
ITEM001455,ORD01043,PROD0308,4,35638.78,49.57
ITEM001456,ORD00106,PROD0308,3,21573.7,7.4
ITEM001457,ORD00458,PROD0225,2,57685.74,7.66
ITEM001458,ORD00202,PROD0556,5,6636.29,37.13
ITEM001459,ORD00859,PROD0581,3,20299.06,12.12
ITEM001460,ORD01277,PROD0493,1,24286.24,46.31
ITEM001461,ORD00117,PROD0447,4,14033.24,7.7
ITEM001462,ORD00970,PROD0032,3,59370.19,5.91
ITEM001463,ORD00483,PROD0499,4,48435.4,19.82
ITEM001464,ORD00439,PROD0416,4,31610.78,14.32
ITEM001465,ORD01251,PROD0169,3,45077.07,16.36
ITEM001466,ORD00772,PROD0085,1,15393.38,39.81
ITEM001467,ORD00018,PROD0154,5,65366.9,44.83
ITEM001468,ORD01429,PROD0156,1,27361.27,8.88
ITEM001469,ORD00274,PROD0299,3,70087.98,45.9
ITEM001470,ORD01434,PROD0366,5,29848.01,8.26
ITEM001471,ORD00635,PROD0339,1,34895.85,29.14
ITEM001472,ORD00081,PROD0001,2,54955.7,44.85
ITEM001473,ORD01005,PROD0111,3,66102.74,30.77
ITEM001474,ORD01078,PROD0074,5,31803.96,3.25
ITEM001475,ORD01242,PROD0267,2,7965.58,35.0
ITEM001476,ORD00197,PROD0509,5,27364.19,14.18
ITEM001477,ORD00806,PROD0347,2,45607.94,40.51
ITEM001478,ORD00735,PROD0522,3,33723.42,35.28
ITEM001479,ORD00822,PROD0429,2,15171.45,42.36
ITEM001480,ORD01365,PROD0335,2,36913.17,7.44
ITEM001481,ORD00318,PROD0038,1,53829.56,43.76
ITEM001482,ORD00303,PROD0111,4,49090.55,36.14
ITEM001483,ORD00579,PROD0341,3,57178.79,35.93
ITEM001484,ORD00892,PROD0420,1,75957.11,33.41
ITEM001485,ORD01376,PROD0566,5,25627.21,35.46
ITEM001486,ORD00970,PROD0035,3,18552.33,9.57
ITEM001487,ORD00136,PROD0051,1,49394.53,40.18
ITEM001488,ORD00798,PROD0192,4,11690.17,48.33
ITEM001489,ORD01453,PROD0332,4,41331.77,16.35
ITEM001490,ORD01449,PROD0433,3,46883.56,37.58
ITEM001491,ORD01434,PROD0189,1,20971.31,8.21
ITEM001492,ORD00514,PROD0426,1,71746.5,49.42
ITEM001493,ORD00304,PROD0044,2,47028.87,30.2
ITEM001494,ORD00570,PROD0208,2,27636.28,38.54
ITEM001495,ORD01294,PROD0370,3,69306.8,18.65
ITEM001496,ORD00006,PROD0108,4,46771.4,48.46
ITEM001497,ORD00414,PROD0217,2,6864.88,32.93
ITEM001498,ORD01035,PROD0281,5,68874.04,26.44
ITEM001499,ORD01210,PROD0202,4,5433.31,36.56
ITEM001500,ORD00081,PROD0466,5,68560.64,26.94
ITEM001501,ORD00935,PROD0046,3,33592.76,20.37
ITEM001502,ORD01285,PROD0065,4,84924.61,20.86
ITEM001503,ORD00950,PROD0586,2,77478.73,41.74
ITEM001504,ORD00457,PROD0461,3,65413.35,32.6
ITEM001505,ORD00080,PROD0235,5,5062.41,13.27
ITEM001506,ORD01087,PROD0235,1,4951.52,41.08
ITEM001507,ORD00490,PROD0407,1,69626.51,47.93
ITEM001508,ORD00561,PROD0549,5,39667.65,0.82
ITEM001509,ORD01311,PROD0314,5,34009.11,24.83
ITEM001510,ORD01189,PROD0219,5,69127.26,14.38
ITEM001511,ORD00238,PROD0241,4,6321.12,16.43
ITEM001512,ORD01117,PROD0206,1,19995.58,3.98
ITEM001513,ORD01325,PROD0252,4,15368.77,6.49
ITEM001514,ORD01498,PROD0265,2,46998.33,33.59
ITEM001515,ORD00852,PROD0166,4,15684.87,8.2
ITEM001516,ORD00200,PROD0296,3,95219.15,34.58
ITEM001517,ORD01309,PROD0071,1,28378.08,43.66
ITEM001518,ORD00007,PROD0246,1,65253.3,39.72
ITEM001519,ORD00554,PROD0184,1,45943.45,16.88
ITEM001520,ORD01025,PROD0548,4,12949.13,24.06
ITEM001521,ORD01259,PROD0285,1,69204.51,4.6
ITEM001522,ORD00362,PROD0398,2,68984.98,12.51
ITEM001523,ORD00038,PROD0089,1,43199.94,17.11
ITEM001524,ORD01070,PROD0548,2,12709.35,46.24
ITEM001525,ORD01294,PROD0360,1,70301.09,19.46
ITEM001526,ORD00886,PROD0107,5,13626.67,20.12
ITEM001527,ORD00344,PROD0195,5,57365.52,38.67
ITEM001528,ORD01429,PROD0069,2,1041.09,46.69
ITEM001529,ORD01013,PROD0571,4,9454.24,32.13
ITEM001530,ORD00408,PROD0043,1,22001.57,0.19
ITEM001531,ORD00728,PROD0018,3,57365.69,20.78
ITEM001532,ORD00016,PROD0323,4,24542.69,42.15
ITEM001533,ORD01218,PROD0534,5,8485.92,29.64
ITEM001534,ORD00970,PROD0507,5,85627.86,36.3
ITEM001535,ORD00698,PROD0123,5,59154.69,39.31
ITEM001536,ORD01307,PROD0325,2,9900.15,41.11
ITEM001537,ORD00601,PROD0040,1,38923.38,15.01
ITEM001538,ORD00281,PROD0265,4,55545.08,14.03
ITEM001539,ORD00844,PROD0077,5,13405.25,24.91
ITEM001540,ORD00615,PROD0417,1,31852.71,14.26
ITEM001541,ORD00379,PROD0096,2,13112.55,30.15
ITEM001542,ORD00206,PROD0372,1,10070.4,13.21
ITEM001543,ORD00684,PROD0326,1,28854.02,10.62
ITEM001544,ORD00162,PROD0238,1,21302.32,42.07
ITEM001545,ORD01127,PROD0555,1,76534.69,27.45
ITEM001546,ORD01183,PROD0560,3,38848.55,32.89
ITEM001547,ORD00206,PROD0414,1,29739.22,43.9
ITEM001548,ORD00191,PROD0342,3,66511.15,6.84
ITEM001549,ORD00194,PROD0005,1,32119.77,2.13
ITEM001550,ORD00740,PROD0416,5,20280.38,7.94
ITEM001551,ORD01150,PROD0254,1,65919.14,9.26
ITEM001552,ORD01166,PROD0107,1,11542.88,36.44
ITEM001553,ORD00260,PROD0174,5,31582.09,20.4
ITEM001554,ORD01396,PROD0536,3,56782.75,36.49
ITEM001555,ORD00385,PROD0505,5,31067.19,21.49
ITEM001556,ORD01256,PROD0398,2,79902.24,14.64
ITEM001557,ORD00279,PROD0415,5,19850.23,28.92
ITEM001558,ORD00552,PROD0256,5,8185.68,6.23
ITEM001559,ORD00861,PROD0262,5,23965.59,48.89
ITEM001560,ORD00831,PROD0196,3,70776.78,28.83
ITEM001561,ORD01313,PROD0595,1,75597.41,12.44
ITEM001562,ORD01457,PROD0042,2,95390.27,37.24
ITEM001563,ORD01498,PROD0074,4,28606.34,10.91
ITEM001564,ORD00231,PROD0589,1,40961.59,35.86
ITEM001565,ORD01426,PROD0015,4,34952.05,10.32
ITEM001566,ORD00296,PROD0151,1,13641.48,16.26
ITEM001567,ORD00842,PROD0388,5,14353.18,22.17
ITEM001568,ORD00413,PROD0150,2,23351.39,9.4
ITEM001569,ORD01364,PROD0249,4,26327.57,13.69
ITEM001570,ORD00101,PROD0259,1,53061.63,7.93
ITEM001571,ORD00123,PROD0470,5,4719.61,20.67
ITEM001572,ORD00589,PROD0145,3,14786.6,21.31
ITEM001573,ORD00029,PROD0485,5,26330.92,22.72
ITEM001574,ORD00621,PROD0230,4,36293.96,43.19
ITEM001575,ORD00977,PROD0400,3,44299.34,11.03
ITEM001576,ORD00274,PROD0018,2,57258.48,19.23
ITEM001577,ORD01130,PROD0522,2,29633.81,36.06
ITEM001578,ORD01070,PROD0261,1,7283.72,32.91
ITEM001579,ORD00636,PROD0414,1,24913.76,47.86
ITEM001580,ORD00220,PROD0248,3,29073.06,12.21
ITEM001581,ORD01369,PROD0570,5,72981.32,46.22
ITEM001582,ORD00375,PROD0509,5,23192.97,47.93
ITEM001583,ORD00671,PROD0568,4,20969.44,0.07
ITEM001584,ORD00397,PROD0192,1,13556.43,36.04
ITEM001585,ORD00871,PROD0258,3,6825.55,31.44
ITEM001586,ORD01372,PROD0579,5,62792.61,19.0
ITEM001587,ORD01280,PROD0201,2,37803.07,42.89
ITEM001588,ORD00731,PROD0483,2,66862.95,24.66
ITEM001589,ORD00883,PROD0576,1,2703.6,5.16
ITEM001590,ORD00281,PROD0237,4,3274.4,10.25
ITEM001591,ORD00845,PROD0548,1,9899.29,49.49
ITEM001592,ORD01124,PROD0452,2,20510.67,10.73
ITEM001593,ORD00760,PROD0100,1,44233.9,45.91
ITEM001594,ORD00838,PROD0124,3,83337.47,44.49
ITEM001595,ORD00429,PROD0096,3,13064.79,30.59
ITEM001596,ORD00192,PROD0257,5,63206.09,31.46
ITEM001597,ORD00494,PROD0046,4,41292.75,27.05
ITEM001598,ORD01347,PROD0007,4,27639.68,10.82
ITEM001599,ORD00844,PROD0339,1,36272.9,29.14
ITEM001600,ORD01179,PROD0285,1,72310.6,17.45
ITEM001601,ORD00731,PROD0464,5,84395.97,1.34
ITEM001602,ORD00200,PROD0586,1,68240.75,9.63
ITEM001603,ORD00322,PROD0240,1,62740.5,9.79
ITEM001604,ORD00429,PROD0203,2,57829.2,3.06
ITEM001605,ORD00921,PROD0232,5,2714.83,5.89
ITEM001606,ORD01483,PROD0210,3,40298.69,44.01
ITEM001607,ORD00614,PROD0443,2,85350.64,41.68
ITEM001608,ORD00326,PROD0486,4,17193.5,18.73
ITEM001609,ORD01092,PROD0180,4,12342.26,38.22
ITEM001610,ORD00434,PROD0075,2,8430.27,21.73
ITEM001611,ORD01433,PROD0171,3,52593.56,35.69
ITEM001612,ORD01387,PROD0544,5,70242.81,45.86
ITEM001613,ORD00676,PROD0464,2,90240.56,29.71
ITEM001614,ORD01353,PROD0581,2,29032.62,21.24
ITEM001615,ORD01252,PROD0456,3,47829.22,30.31
ITEM001616,ORD00042,PROD0201,4,37089.97,38.63
ITEM001617,ORD00953,PROD0094,5,55152.57,34.73
ITEM001618,ORD00111,PROD0236,5,87909.69,5.66
ITEM001619,ORD00982,PROD0405,5,76644.74,40.84
ITEM001620,ORD00109,PROD0531,2,42065.58,11.59
ITEM001621,ORD00259,PROD0247,1,75883.05,30.35
ITEM001622,ORD00152,PROD0248,5,34992.47,16.96
ITEM001623,ORD01101,PROD0096,3,9031.56,27.45
ITEM001624,ORD00366,PROD0046,4,37004.32,41.9
ITEM001625,ORD00287,PROD0226,1,29796.61,31.24
ITEM001626,ORD00147,PROD0433,5,28005.56,38.01
ITEM001627,ORD00944,PROD0169,3,72277.05,16.88
ITEM001628,ORD00068,PROD0012,1,42754.75,34.54
ITEM001629,ORD01481,PROD0032,1,42462.06,37.88
ITEM001630,ORD01305,PROD0600,1,12975.18,9.52
ITEM001631,ORD00202,PROD0450,5,63352.17,2.86
ITEM001632,ORD01292,PROD0027,2,52367.89,15.64
ITEM001633,ORD01377,PROD0118,5,5516.56,37.63
ITEM001634,ORD00535,PROD0164,1,44813.0,7.4
ITEM001635,ORD01369,PROD0591,5,13873.24,24.56
ITEM001636,ORD00157,PROD0155,2,57720.4,14.45
ITEM001637,ORD01274,PROD0044,3,51512.97,2.02
ITEM001638,ORD00891,PROD0479,1,30619.89,2.44
ITEM001639,ORD01356,PROD0268,2,23457.99,31.83
ITEM001640,ORD00182,PROD0371,5,18616.91,7.5
ITEM001641,ORD00774,PROD0577,1,11446.61,7.46
ITEM001642,ORD00552,PROD0524,2,75776.55,18.48
ITEM001643,ORD00101,PROD0375,3,10666.63,39.26
ITEM001644,ORD00769,PROD0043,5,25434.57,31.25
ITEM001645,ORD00109,PROD0417,2,37319.19,30.11
ITEM001646,ORD01258,PROD0572,4,68710.64,39.33
ITEM001647,ORD00035,PROD0539,2,49760.38,3.04
ITEM001648,ORD00097,PROD0126,4,25016.99,26.43
ITEM001649,ORD01139,PROD0542,1,17525.67,36.66
ITEM001650,ORD01319,PROD0182,5,37304.04,24.92
ITEM001651,ORD00510,PROD0529,2,47384.41,38.19
ITEM001652,ORD01083,PROD0066,4,26699.74,7.74
ITEM001653,ORD00135,PROD0145,4,18132.28,14.76
ITEM001654,ORD00350,PROD0535,5,75419.35,33.35
ITEM001655,ORD00630,PROD0418,3,21440.4,12.14
ITEM001656,ORD00860,PROD0134,3,46626.76,42.25
ITEM001657,ORD00883,PROD0220,1,27441.74,38.91
ITEM001658,ORD00169,PROD0474,1,38323.84,14.58
ITEM001659,ORD01294,PROD0400,2,50521.83,37.51
ITEM001660,ORD00596,PROD0044,2,52279.51,11.45
ITEM001661,ORD01384,PROD0378,3,57172.03,9.35
ITEM001662,ORD00393,PROD0024,1,56068.68,15.39
ITEM001663,ORD00574,PROD0298,5,23685.39,40.74
ITEM001664,ORD01035,PROD0024,2,64715.57,18.42
ITEM001665,ORD01139,PROD0513,5,56862.12,49.11
ITEM001666,ORD00680,PROD0138,4,66776.36,34.86
ITEM001667,ORD01380,PROD0349,1,39993.85,31.95
ITEM001668,ORD00597,PROD0245,2,13634.64,10.45
ITEM001669,ORD00728,PROD0199,5,11383.28,15.75
ITEM001670,ORD01452,PROD0126,4,33083.88,40.34
ITEM001671,ORD00210,PROD0093,1,27177.7,22.74
ITEM001672,ORD00956,PROD0127,5,37876.58,48.78
ITEM001673,ORD00494,PROD0094,2,70707.2,6.74
ITEM001674,ORD01319,PROD0331,2,48220.4,20.33
ITEM001675,ORD00072,PROD0079,1,72985.1,30.59
ITEM001676,ORD01035,PROD0509,3,41890.73,4.77
ITEM001677,ORD01026,PROD0417,5,49563.96,26.22
ITEM001678,ORD00018,PROD0011,2,44344.45,1.33
ITEM001679,ORD00061,PROD0110,3,8351.95,5.6
ITEM001680,ORD00262,PROD0537,1,64321.4,18.86
ITEM001681,ORD00968,PROD0510,3,36656.82,41.15
ITEM001682,ORD01221,PROD0123,4,62234.35,44.11
ITEM001683,ORD01393,PROD0219,4,58359.7,39.6
ITEM001684,ORD00275,PROD0060,1,62665.12,3.55
ITEM001685,ORD00253,PROD0539,5,55706.19,26.96
ITEM001686,ORD00463,PROD0237,4,2746.64,17.15
ITEM001687,ORD00055,PROD0143,4,3225.01,40.75
ITEM001688,ORD00323,PROD0221,5,33427.66,7.39
ITEM001689,ORD00492,PROD0463,3,41681.66,20.91
ITEM001690,ORD00189,PROD0262,1,26720.95,42.86
ITEM001691,ORD00603,PROD0134,5,42163.18,47.03
ITEM001692,ORD00088,PROD0376,1,74136.18,16.87
ITEM001693,ORD01009,PROD0405,4,65667.91,39.54
ITEM001694,ORD00095,PROD0532,1,29702.53,6.44
ITEM001695,ORD00037,PROD0044,2,67445.54,2.77
ITEM001696,ORD00417,PROD0370,4,55517.67,30.37
ITEM001697,ORD00056,PROD0396,2,82632.31,3.63
ITEM001698,ORD00436,PROD0103,2,40101.67,12.7
ITEM001699,ORD00698,PROD0365,1,74856.81,25.45
ITEM001700,ORD00376,PROD0447,5,9168.18,31.32
ITEM001701,ORD00994,PROD0435,5,946.4,7.13
ITEM001702,ORD00432,PROD0538,3,6628.86,48.16
ITEM001703,ORD00238,PROD0248,3,41777.67,0.25
ITEM001704,ORD01081,PROD0459,2,52696.73,11.87
ITEM001705,ORD01367,PROD0564,5,50791.61,2.31
ITEM001706,ORD00479,PROD0384,5,87045.49,2.67
ITEM001707,ORD01367,PROD0380,4,71498.23,0.9
ITEM001708,ORD00098,PROD0520,3,30436.59,29.04
ITEM001709,ORD00133,PROD0297,3,57307.25,46.75
ITEM001710,ORD01464,PROD0464,3,79422.4,8.28
ITEM001711,ORD01225,PROD0587,5,96386.39,21.04
ITEM001712,ORD01279,PROD0587,4,93135.64,32.84
ITEM001713,ORD01132,PROD0468,1,72513.05,14.78
ITEM001714,ORD01097,PROD0375,5,8383.42,47.6
ITEM001715,ORD00509,PROD0151,3,11661.75,14.72
ITEM001716,ORD01025,PROD0318,5,48162.69,48.74
ITEM001717,ORD00399,PROD0180,2,12340.69,41.96
ITEM001718,ORD00457,PROD0302,2,59296.33,21.49
ITEM001719,ORD01155,PROD0574,1,12444.38,34.98
ITEM001720,ORD01143,PROD0485,2,33134.92,5.89
ITEM001721,ORD00856,PROD0032,4,38377.76,10.8
ITEM001722,ORD01151,PROD0234,5,39221.38,16.29
ITEM001723,ORD01357,PROD0371,2,26368.58,26.01
ITEM001724,ORD01347,PROD0575,1,76136.47,49.05
ITEM001725,ORD00007,PROD0353,4,8219.07,5.89
ITEM001726,ORD00292,PROD0580,5,46208.13,1.5
ITEM001727,ORD00302,PROD0416,5,30293.28,27.23
ITEM001728,ORD00301,PROD0445,3,38527.44,27.53
ITEM001729,ORD01174,PROD0388,3,12290.66,3.64
ITEM001730,ORD00444,PROD0016,5,48294.84,21.3
ITEM001731,ORD01377,PROD0150,2,29408.97,15.68
ITEM001732,ORD00690,PROD0124,3,92286.2,38.86
ITEM001733,ORD00817,PROD0555,2,55048.06,39.81
ITEM001734,ORD00637,PROD0522,3,41118.0,2.03
ITEM001735,ORD00061,PROD0169,4,64431.91,0.05
ITEM001736,ORD01368,PROD0527,4,68886.21,45.37
ITEM001737,ORD00798,PROD0065,1,55422.54,48.98
ITEM001738,ORD00793,PROD0516,2,27213.51,33.42
ITEM001739,ORD01254,PROD0343,1,3683.07,3.31
ITEM001740,ORD01081,PROD0058,5,16923.54,4.01
ITEM001741,ORD01290,PROD0075,3,6572.89,20.39
ITEM001742,ORD00363,PROD0535,2,84573.29,47.47
ITEM001743,ORD01315,PROD0422,2,25333.55,18.42
ITEM001744,ORD01306,PROD0287,3,11287.95,24.76
ITEM001745,ORD00907,PROD0289,4,18246.69,35.72
ITEM001746,ORD00920,PROD0144,4,36042.56,20.58
ITEM001747,ORD00267,PROD0141,3,5738.17,39.93
ITEM001748,ORD01008,PROD0486,4,29991.92,49.1
ITEM001749,ORD01158,PROD0069,3,630.18,46.83
ITEM001750,ORD01382,PROD0547,3,33974.19,9.76
ITEM001751,ORD00416,PROD0465,2,55121.86,6.63
ITEM001752,ORD00644,PROD0367,2,43941.7,45.79
ITEM001753,ORD00822,PROD0112,4,40886.18,3.96
ITEM001754,ORD00022,PROD0210,2,41407.89,3.93
ITEM001755,ORD00335,PROD0001,4,36464.1,37.52
ITEM001756,ORD00488,PROD0526,3,14296.13,24.79
ITEM001757,ORD01175,PROD0354,4,7232.22,10.91
ITEM001758,ORD00153,PROD0559,3,68179.07,29.63
ITEM001759,ORD01487,PROD0173,5,50403.64,7.04
ITEM001760,ORD00811,PROD0302,5,37539.88,40.87
ITEM001761,ORD00884,PROD0283,3,33012.75,11.83
ITEM001762,ORD00420,PROD0257,1,58228.57,26.71
ITEM001763,ORD00291,PROD0475,4,7164.67,8.52
ITEM001764,ORD00383,PROD0077,1,17379.24,31.95
ITEM001765,ORD01007,PROD0550,2,57501.47,9.67
ITEM001766,ORD01064,PROD0430,2,24786.14,17.01
ITEM001767,ORD01007,PROD0449,2,7887.05,43.33
ITEM001768,ORD00475,PROD0553,2,64856.46,42.4
ITEM001769,ORD00363,PROD0557,3,26198.64,16.92
ITEM001770,ORD01173,PROD0461,1,73685.85,35.14
ITEM001771,ORD01116,PROD0439,4,62623.96,49.72
ITEM001772,ORD00929,PROD0490,1,38311.74,46.91
ITEM001773,ORD00484,PROD0415,5,24325.6,7.33
ITEM001774,ORD00032,PROD0374,1,39603.97,7.18
ITEM001775,ORD01350,PROD0176,2,1126.01,17.47
ITEM001776,ORD01381,PROD0164,1,56127.17,33.94
ITEM001777,ORD01351,PROD0375,1,10435.47,26.95
ITEM001778,ORD00917,PROD0108,3,38170.72,7.52
ITEM001779,ORD00150,PROD0536,2,40875.95,28.53
ITEM001780,ORD00671,PROD0582,4,54387.18,37.75
ITEM001781,ORD00081,PROD0571,5,10317.63,34.09
ITEM001782,ORD00482,PROD0441,5,11442.1,14.44
ITEM001783,ORD01120,PROD0017,2,51085.98,45.93
ITEM001784,ORD00678,PROD0035,5,25754.75,11.49
ITEM001785,ORD01111,PROD0444,5,46370.79,12.54
ITEM001786,ORD00598,PROD0134,3,50469.22,16.89
ITEM001787,ORD01249,PROD0525,5,697.06,32.36
ITEM001788,ORD00581,PROD0356,4,42568.19,25.38
ITEM001789,ORD00074,PROD0452,1,22446.75,8.95
ITEM001790,ORD01115,PROD0412,4,26090.2,9.8
ITEM001791,ORD01345,PROD0192,1,14952.3,22.6
ITEM001792,ORD00780,PROD0080,5,49550.41,31.39
ITEM001793,ORD00945,PROD0507,5,67720.0,19.22
ITEM001794,ORD00308,PROD0589,4,37769.43,35.93
ITEM001795,ORD00316,PROD0133,3,52735.78,9.81
ITEM001796,ORD00079,PROD0545,3,23423.29,0.03
ITEM001797,ORD01318,PROD0191,2,41521.47,34.78
ITEM001798,ORD00062,PROD0370,4,54938.83,30.98
ITEM001799,ORD01405,PROD0468,5,43291.94,33.65
ITEM001800,ORD00344,PROD0287,5,12737.3,37.32
ITEM001801,ORD00768,PROD0275,3,4117.86,26.18
ITEM001802,ORD00944,PROD0404,2,27781.5,41.32
ITEM001803,ORD01253,PROD0302,2,55202.76,31.7
ITEM001804,ORD00273,PROD0546,5,19021.7,39.48
ITEM001805,ORD00456,PROD0200,5,48063.6,46.19
ITEM001806,ORD00212,PROD0349,4,36680.04,3.98
ITEM001807,ORD01394,PROD0336,2,18434.87,16.89
ITEM001808,ORD00990,PROD0183,3,26142.27,48.43
ITEM001809,ORD00352,PROD0414,5,27989.9,34.73
ITEM001810,ORD00704,PROD0543,5,72250.15,18.5
ITEM001811,ORD00458,PROD0517,1,67779.05,19.56
ITEM001812,ORD00750,PROD0027,4,41246.58,47.81
ITEM001813,ORD01145,PROD0333,1,81120.1,37.8
ITEM001814,ORD01393,PROD0295,3,44413.63,9.71
ITEM001815,ORD01287,PROD0123,5,59547.48,3.73
ITEM001816,ORD00232,PROD0493,5,20751.06,2.34
ITEM001817,ORD01069,PROD0342,5,49400.71,39.67
ITEM001818,ORD00177,PROD0373,2,54058.55,4.41
ITEM001819,ORD00602,PROD0465,1,65108.0,16.39
ITEM001820,ORD00220,PROD0222,2,70778.26,44.3
ITEM001821,ORD00860,PROD0488,5,42071.25,39.94
ITEM001822,ORD00917,PROD0325,1,7990.16,31.04
ITEM001823,ORD00307,PROD0112,3,50274.09,39.62
ITEM001824,ORD00073,PROD0363,2,4193.24,30.79
ITEM001825,ORD00250,PROD0537,4,78228.52,30.25
ITEM001826,ORD00270,PROD0490,1,35223.53,6.49
ITEM001827,ORD01054,PROD0540,5,53195.02,17.42
ITEM001828,ORD00334,PROD0141,3,8224.15,45.64
ITEM001829,ORD00877,PROD0427,1,64217.04,43.2
ITEM001830,ORD01196,PROD0519,4,18336.43,22.49
ITEM001831,ORD00906,PROD0287,3,18993.17,6.91
ITEM001832,ORD01447,PROD0346,5,18514.92,37.04
ITEM001833,ORD01371,PROD0287,5,16893.98,36.64
ITEM001834,ORD00865,PROD0373,3,67201.67,42.08
ITEM001835,ORD00590,PROD0183,5,21921.02,47.9
ITEM001836,ORD00244,PROD0085,4,26053.91,1.27
ITEM001837,ORD00013,PROD0041,1,60789.51,15.34
ITEM001838,ORD01310,PROD0236,5,75676.3,11.6
ITEM001839,ORD00485,PROD0135,1,22652.84,43.42
ITEM001840,ORD00142,PROD0214,1,1329.54,24.03
ITEM001841,ORD01069,PROD0209,4,53393.41,9.11
ITEM001842,ORD00206,PROD0291,3,16538.2,25.99
ITEM001843,ORD01264,PROD0393,4,23664.37,49.76
ITEM001844,ORD01005,PROD0148,4,71989.71,34.52
ITEM001845,ORD00455,PROD0434,4,21737.42,39.44
ITEM001846,ORD01474,PROD0300,4,25332.02,0.32
ITEM001847,ORD00751,PROD0528,2,91652.42,14.4
ITEM001848,ORD00143,PROD0539,2,74848.17,8.64
ITEM001849,ORD01113,PROD0109,2,13158.2,3.15
ITEM001850,ORD00410,PROD0147,1,24188.2,31.2
ITEM001851,ORD00121,PROD0387,1,67467.53,25.98
ITEM001852,ORD00851,PROD0269,4,18242.99,35.88
ITEM001853,ORD00949,PROD0354,1,9446.04,38.35
ITEM001854,ORD00828,PROD0532,1,41875.32,8.85
ITEM001855,ORD00371,PROD0359,4,52672.38,13.02
ITEM001856,ORD00744,PROD0576,3,2412.45,18.95
