order_id,customer_id,order_date,status,region_code
ORD01154,CUST0561,2026-07-28 01:19:08,DELIVERED,WEST
ORD01155,CUST0029,2025-02-10 11:11:32,SHIPPED,WEST
ORD01156,CUST0140,2025-01-03 09:20:13,CANCELLED,SOUTH
ORD01157,CUST0313,2025-09-01 16:11:53,RETURNED,NORTH
ORD01158,CUST0114,2025-05-03 14:01:24,SHIPPED,CENTRAL
ORD01159,CUST0134,2026-04-07 09:15:47,CANCELLED,EAST
ORD01160,CUST0463,2026-01-07 13:22:43,SHIPPED,EAST
ORD01161,CUST0178,2026-06-18 23:18:40,RETURNED,EAST
ORD01162,CUST0289,2025-06-04 07:21:36,PLACED,WEST
ORD01163,CUST0377,2025-05-22 06:39:41,CANCELLED,WEST
ORD01164,CUST0585,2025-06-24 08:44:36,PLACED,NORTH
ORD01165,CUST0572,2026-05-18 14:56:34,RETURNED,SOUTH
ORD01166,CUST0092,2025-12-26 04:13:28,SHIPPED,EAST
ORD01167,CUST0173,2025-02-08 16:01:18,CANCELLED,CENTRAL
ORD01168,CUST0440,2026-04-12 08:07:54,DELIVERED,SOUTH
ORD01169,CUST0092,2025-10-13 18:31:43,SHIPPED,CENTRAL
ORD01170,CUST0121,2025-01-11 23:07:15,RETURNED,WEST
ORD01171,CUST0465,2026-06-08 05:00:04,CANCELLED,NORTH
ORD01172,CUST0230,2026-07-09 05:47:30,SHIPPED,SOUTH
ORD01173,CUST0273,2025-08-12 16:00:00,CANCELLED,WEST
ORD01174,CUST0134,2025-12-02 00:10:29,SHIPPED,CENTRAL
ORD01175,CUST0221,2025-08-08 18:53:30,SHIPPED,WEST
ORD01176,CUST0185,2025-11-14 07:26:28,SHIPPED,NORTH
ORD01177,CUST0298,2025-07-23 08:17:44,SHIPPED,CENTRAL
ORD01178,CUST0462,2025-07-12 20:58:56,DELIVERED,CENTRAL
ORD01179,CUST0470,2025-03-08 14:17:05,PLACED,WEST
ORD01180,CUST0137,2025-09-09 01:44:30,CANCELLED,SOUTH
ORD01181,CUST0393,2026-07-05 06:31:27,CANCELLED,CENTRAL
ORD01182,CUST0263,2025-02-26 17:51:19,PLACED,CENTRAL
ORD01183,CUST0061,2025-02-10 11:26:58,DELIVERED,SOUTH
ORD01184,CUST0483,2025-10-03 04:39:43,RETURNED,CENTRAL
ORD01185,CUST0047,2025-01-05 03:56:09,DELIVERED,CENTRAL
ORD01186,CUST0391,2025-08-23 23:08:44,CANCELLED,EAST
ORD01187,CUST0136,2026-03-11 14:57:42,PLACED,CENTRAL
ORD01188,CUST0184,2025-07-22 04:11:17,SHIPPED,CENTRAL
ORD01189,CUST0505,2025-09-21 10:42:45,CANCELLED,SOUTH
ORD01190,CUST0092,2025-09-04 11:13:29,RETURNED,WEST
ORD01191,CUST0146,2025-07-22 06:19:11,PLACED,EAST
ORD01192,CUST0046,2025-04-10 07:41:50,CANCELLED,EAST
ORD01193,CUST0370,2025-12-01 01:23:04,DELIVERED,EAST
ORD01194,CUST0271,2026-02-06 13:04:09,DELIVERED,WEST
ORD01195,CUST0169,2025-09-03 02:08:46,CANCELLED,SOUTH
ORD01196,CUST0570,2026-05-26 15:11:14,CANCELLED,NORTH
ORD01197,CUST0194,2025-04-26 10:29:33,PLACED,SOUTH
ORD01198,CUST0188,2025-01-28 20:31:14,CANCELLED,EAST
ORD01199,CUST0168,2026-07-03 08:06:05,CANCELLED,WEST
ORD01200,CUST0119,2026-01-20 09:48:20,PLACED,WEST
ORD01201,CUST0366,2026-07-05 17:15:40,RETURNED,WEST
ORD01202,CUST0469,2026-01-18 21:58:21,PLACED,SOUTH
ORD01203,CUST0127,2025-09-29 13:05:47,PLACED,SOUTH
ORD01204,CUST0291,2025-05-21 07:39:09,SHIPPED,CENTRAL
ORD01205,CUST0280,2026-03-14 11:41:32,RETURNED,SOUTH
ORD01206,CUST0598,2025-01-04 04:54:32,RETURNED,CENTRAL
ORD01207,CUST0185,2025-11-20 10:36:45,PLACED,SOUTH
ORD01208,CUST0511,2026-06-10 18:29:21,PLACED,EAST
ORD01209,CUST0027,2025-08-09 19:23:11,PLACED,WEST
ORD01210,CUST0383,2026-04-04 12:42:25,PLACED,EAST
ORD01211,CUST0158,2025-01-23 10:15:35,PLACED,WEST
ORD01212,CUST0492,2025-12-19 16:12:29,DELIVERED,CENTRAL
ORD01213,CUST0006,2025-09-13 20:57:46,PLACED,CENTRAL
ORD01214,CUST0464,2025-09-10 08:51:47,RETURNED,SOUTH
ORD01215,CUST0217,2025-02-07 19:30:10,DELIVERED,EAST
ORD01216,CUST0057,2025-02-24 22:23:33,RETURNED,CENTRAL
ORD01217,CUST0391,2025-03-13 21:16:33,CANCELLED,EAST
ORD01218,CUST0183,2025-07-06 11:25:04,CANCELLED,NORTH
ORD01219,CUST0022,2025-06-11 17:33:11,SHIPPED,WEST
ORD01220,CUST0413,2025-08-10 07:35:23,SHIPPED,NORTH
ORD01221,CUST0306,2026-01-17 06:00:56,CANCELLED,EAST
ORD01222,CUST0135,2025-10-06 21:04:12,PLACED,EAST
ORD01223,CUST0525,2025-06-05 05:52:13,CANCELLED,WEST
ORD01224,CUST0398,2026-01-06 01:28:46,DELIVERED,CENTRAL
ORD01225,CUST0434,2025-03-12 01:51:59,CANCELLED,EAST
ORD01226,CUST0191,2025-12-04 04:19:15,CANCELLED,NORTH
ORD01227,CUST0042,2026-02-03 17:22:42,DELIVERED,WEST
ORD01228,CUST0230,2026-05-19 00:20:12,SHIPPED,WEST
ORD01229,CUST0540,2026-05-04 23:50:28,RETURNED,NORTH
ORD01230,CUST0298,2025-12-30 16:14:16,CANCELLED,NORTH
ORD01231,CUST0490,2025-08-22 07:44:10,SHIPPED,SOUTH
ORD01232,CUST0308,2025-07-13 03:14:14,RETURNED,WEST
ORD01233,CUST0303,2026-03-18 14:16:24,PLACED,CENTRAL
ORD01234,CUST0079,2025-02-05 00:37:47,RETURNED,NORTH
ORD01235,CUST0523,2025-11-27 00:57:43,CANCELLED,NORTH
ORD01236,CUST0476,2026-05-29 07:14:05,RETURNED,EAST
ORD01237,CUST0364,2025-07-17 22:56:18,RETURNED,NORTH
ORD01238,CUST0516,2025-01-13 15:16:13,PLACED,WEST
ORD01239,CUST0184,2025-05-22 12:36:20,CANCELLED,NORTH
ORD01240,CUST0086,2025-11-20 07:29:29,DELIVERED,EAST
ORD01241,CUST0466,2026-06-05 14:32:58,CANCELLED,CENTRAL
ORD01242,CUST0272,2025-09-23 02:56:02,SHIPPED,SOUTH
ORD01243,CUST0190,2025-03-02 18:08:10,RETURNED,EAST
ORD01244,CUST0109,2025-12-03 22:35:52,RETURNED,NORTH
ORD01245,CUST0006,2025-11-03 18:06:01,PLACED,NORTH
ORD01246,CUST0176,2026-05-25 09:00:58,CANCELLED,WEST
ORD01247,CUST0415,2026-05-26 20:44:06,RETURNED,WEST
ORD01248,CUST0311,2026-04-26 09:39:50,RETURNED,EAST
ORD01249,CUST0405,2025-08-24 01:55:44,PLACED,SOUTH
ORD01250,CUST0139,2025-01-11 18:39:57,SHIPPED,NORTH
ORD01251,CUST0017,2026-06-25 14:59:06,SHIPPED,NORTH
ORD01252,CUST0215,2026-01-09 16:40:28,SHIPPED,SOUTH
ORD01253,CUST0447,2026-05-02 06:35:18,RETURNED,SOUTH
ORD01254,CUST0089,2025-08-22 17:30:56,CANCELLED,SOUTH
ORD01255,CUST0486,2025-11-24 16:23:55,PLACED,NORTH
ORD01256,CUST0171,2025-04-29 09:21:23,CANCELLED,WEST
ORD01257,CUST0483,2025-01-16 05:53:17,CANCELLED,CENTRAL
ORD01258,CUST0249,2025-06-06 09:13:12,DELIVERED,CENTRAL
ORD01259,CUST0402,2025-02-09 13:15:29,DELIVERED,NORTH
ORD01260,CUST0106,2026-05-05 15:41:30,CANCELLED,WEST
ORD01261,CUST0508,2026-07-27 12:08:08,RETURNED,CENTRAL
ORD01262,CUST0568,2025-08-14 20:25:48,PLACED,WEST
ORD01263,CUST0410,2026-01-13 13:34:43,RETURNED,CENTRAL
ORD01264,CUST0500,2025-06-30 03:02:13,PLACED,CENTRAL
ORD01265,CUST0020,2025-11-24 18:44:05,RETURNED,EAST
ORD01266,CUST0567,2025-02-19 07:55:22,DELIVERED,WEST
ORD01267,CUST0485,2025-04-01 19:56:00,CANCELLED,CENTRAL
ORD01268,CUST0356,2025-12-15 05:23:27,CANCELLED,NORTH
ORD01269,CUST0166,2025-08-12 16:54:36,SHIPPED,WEST
ORD01270,CUST0353,2025-12-07 06:58:30,SHIPPED,CENTRAL
ORD01271,CUST0225,2026-04-02 10:45:08,DELIVERED,CENTRAL
ORD01272,CUST0480,2025-04-12 20:58:22,DELIVERED,WEST
ORD01273,CUST0427,2026-06-07 19:37:45,DELIVERED,WEST
ORD01274,CUST0166,2026-04-28 23:58:55,SHIPPED,EAST
ORD01275,CUST0089,2026-06-03 02:50:00,CANCELLED,SOUTH
ORD01276,CUST0178,2025-06-04 22:39:19,SHIPPED,CENTRAL
ORD01277,CUST0504,2025-03-20 08:58:54,CANCELLED,WEST
ORD01278,CUST0311,2025-07-02 07:28:39,SHIPPED,CENTRAL
ORD01279,CUST0049,2025-01-15 01:58:43,DELIVERED,EAST
ORD01280,CUST0366,2026-06-10 18:50:59,SHIPPED,SOUTH
ORD01281,CUST0516,2025-01-25 19:57:50,PLACED,EAST
ORD01282,CUST0441,2025-03-30 12:32:29,RETURNED,SOUTH
ORD01283,CUST0124,2026-03-13 12:05:36,SHIPPED,WEST
ORD01284,CUST0265,2025-09-22 08:06:11,DELIVERED,NORTH
ORD01285,CUST0571,2025-07-27 18:23:52,SHIPPED,CENTRAL
ORD01286,CUST0107,2026-07-03 16:20:31,PLACED,WEST
ORD01287,CUST0469,2025-03-28 03:54:02,PLACED,CENTRAL
ORD01288,CUST0105,2026-03-13 21:15:15,PLACED,CENTRAL
ORD01289,CUST0108,2025-05-10 17:58:07,PLACED,SOUTH
ORD01290,CUST0371,2025-05-02 23:17:55,DELIVERED,WEST
ORD01291,CUST0519,2026-01-23 02:40:53,PLACED,SOUTH
ORD01292,CUST0373,2025-09-17 21:32:10,SHIPPED,NORTH
ORD01293,CUST0207,2025-12-08 01:34:29,CANCELLED,NORTH
ORD01294,CUST0252,2026-01-03 21:43:28,DELIVERED,EAST
ORD01295,CUST0518,2025-05-14 00:33:04,PLACED,EAST
ORD01296,CUST0382,2026-07-10 12:17:22,CANCELLED,EAST
ORD01297,CUST0252,2025-04-28 18:14:16,RETURNED,WEST
ORD01298,CUST0234,2025-04-18 04:24:02,CANCELLED,WEST
ORD01299,CUST0420,2025-12-23 07:46:36,RETURNED,EAST
ORD01300,CUST0031,2025-12-10 18:15:53,SHIPPED,NORTH
ORD01301,CUST0530,2025-02-24 01:05:14,PLACED,EAST
ORD01302,CUST0323,2025-11-08 23:18:53,SHIPPED,WEST
ORD01303,CUST0063,2025-11-02 11:00:52,PLACED,SOUTH
ORD01304,CUST0589,2025-02-14 21:39:11,RETURNED,EAST
ORD01305,CUST0430,2025-11-09 05:52:32,RETURNED,EAST
ORD01306,CUST0322,2025-09-25 07:33:29,PLACED,EAST
ORD01307,CUST0541,2026-04-20 02:42:01,SHIPPED,WEST
ORD01308,CUST0457,2026-05-16 02:46:51,SHIPPED,CENTRAL
ORD01309,CUST0453,2026-06-26 17:48:04,DELIVERED,WEST
ORD01310,CUST0203,2025-08-23 04:57:10,PLACED,NORTH
ORD01311,CUST0551,2025-09-17 19:24:00,CANCELLED,SOUTH
ORD01312,CUST0533,2026-02-25 01:03:37,DELIVERED,SOUTH
ORD01313,CUST0096,2026-02-02 10:15:00,RETURNED,EAST
ORD01314,CUST0534,2025-09-22 15:16:25,SHIPPED,NORTH
ORD01315,CUST0029,2026-02-24 09:04:26,RETURNED,EAST
ORD01316,CUST0248,2025-08-25 01:53:28,CANCELLED,CENTRAL
ORD01317,CUST0114,2026-07-23 13:12:40,PLACED,EAST
ORD01318,CUST0266,2026-05-02 23:55:55,RETURNED,EAST
ORD01319,CUST0127,2025-02-07 01:48:18,PLACED,WEST
ORD01320,CUST0306,2026-03-21 14:58:01,PLACED,WEST
ORD01321,CUST0348,2025-07-03 09:10:23,RETURNED,CENTRAL
ORD01322,CUST0547,2026-04-08 13:50:11,SHIPPED,EAST
ORD01323,CUST0307,2025-08-10 00:07:33,RETURNED,SOUTH
ORD01324,CUST0387,2026-02-08 15:17:18,SHIPPED,NORTH
ORD01325,CUST0336,2026-02-06 03:21:35,RETURNED,SOUTH
ORD01326,CUST0370,2025-12-19 20:56:40,PLACED,SOUTH
ORD01327,CUST0436,2025-11-17 01:13:25,PLACED,NORTH
ORD01328,CUST0064,2025-11-27 00:27:45,SHIPPED,WEST
ORD01329,CUST0220,2025-12-13 13:06:05,PLACED,EAST
ORD01330,CUST0539,2025-11-09 19:52:23,RETURNED,CENTRAL
ORD01331,CUST0532,2025-11-03 15:16:43,DELIVERED,CENTRAL
ORD01332,CUST0511,2026-05-10 08:29:44,CANCELLED,WEST
ORD01333,CUST0502,2026-07-23 08:11:33,CANCELLED,SOUTH
ORD01334,CUST0148,2026-01-28 20:31:56,SHIPPED,WEST
ORD01335,CUST0469,2025-04-11 11:54:52,RETURNED,CENTRAL
ORD01336,CUST0121,2026-06-24 09:52:20,SHIPPED,WEST
ORD01337,CUST0485,2025-01-26 07:50:44,SHIPPED,CENTRAL
ORD01338,CUST0379,2025-04-03 05:57:35,RETURNED,WEST
ORD01339,CUST0113,2025-04-04 21:06:48,DELIVERED,CENTRAL
ORD01340,CUST0297,2025-02-01 06:54:48,RETURNED,SOUTH
ORD01341,CUST0121,2025-10-16 12:39:12,DELIVERED,EAST
ORD01342,CUST0311,2025-08-17 08:12:30,CANCELLED,NORTH
ORD01343,CUST0147,2025-04-21 09:40:40,RETURNED,WEST
ORD01344,CUST0050,2025-08-26 00:40:06,DELIVERED,SOUTH
ORD01345,CUST0188,2026-07-29 12:16:04,CANCELLED,NORTH
ORD01346,CUST0126,2026-03-02 06:50:06,DELIVERED,NORTH
ORD01347,CUST0046,2025-11-21 08:09:54,CANCELLED,CENTRAL
ORD01348,CUST0318,2026-03-16 10:36:17,CANCELLED,EAST
ORD01349,CUST0387,2026-01-05 02:53:00,RETURNED,SOUTH
ORD01350,CUST0142,2026-01-28 01:28:49,CANCELLED,WEST
ORD01351,CUST0460,2025-04-26 17:14:12,DELIVERED,NORTH
ORD01352,CUST0420,2025-10-28 18:35:09,SHIPPED,WEST
ORD01353,CUST0348,2026-02-25 04:52:03,PLACED,WEST
ORD01354,CUST0285,2026-05-17 16:45:24,PLACED,SOUTH
ORD01355,CUST0026,2026-03-21 06:45:20,DELIVERED,CENTRAL
ORD01356,CUST0127,2026-05-16 03:25:49,RETURNED,NORTH
ORD01357,CUST0198,2026-04-26 13:28:46,RETURNED,CENTRAL
ORD01358,CUST0055,2026-03-19 22:07:32,RETURNED,SOUTH
ORD01359,CUST0488,2026-01-26 09:51:58,PLACED,NORTH
ORD01360,CUST0545,2025-05-20 14:39:35,PLACED,EAST
ORD01361,CUST0211,2025-07-10 12:28:31,RETURNED,WEST
ORD01362,CUST0087,2026-02-19 09:58:42,RETURNED,EAST
ORD01363,CUST0412,2026-04-03 09:45:42,PLACED,WEST
ORD01364,CUST0024,2025-09-22 01:14:58,CANCELLED,SOUTH
ORD01365,CUST0425,2025-01-19 16:27:13,RETURNED,EAST
ORD01366,CUST0392,2025-07-19 18:08:29,PLACED,NORTH
ORD01367,CUST0102,2026-02-25 19:29:51,SHIPPED,EAST
ORD01368,CUST0148,2025-05-22 21:11:44,DELIVERED,NORTH
ORD01369,CUST0158,2025-08-27 07:03:31,CANCELLED,SOUTH
ORD01370,CUST0061,2026-04-23 06:39:07,DELIVERED,SOUTH
ORD01371,CUST0028,2026-07-09 00:53:14,PLACED,EAST
ORD01372,CUST0400,2025-03-18 16:43:32,DELIVERED,SOUTH
ORD01373,CUST0423,2025-09-09 19:51:27,DELIVERED,WEST
ORD01374,CUST0124,2025-02-10 07:04:41,SHIPPED,SOUTH
ORD01375,CUST0243,2026-01-18 21:48:10,RETURNED,CENTRAL
ORD01376,CUST0395,2025-03-31 09:16:20,DELIVERED,NORTH
ORD01377,CUST0326,2025-12-28 00:56:19,RETURNED,WEST
ORD01378,CUST0068,2026-01-12 01:36:40,PLACED,WEST
ORD01379,CUST0240,2025-01-15 11:09:17,DELIVERED,CENTRAL
ORD01380,CUST0104,2025-07-11 07:39:53,RETURNED,SOUTH
ORD01381,CUST0312,2026-03-18 08:51:59,CANCELLED,WEST
ORD01382,CUST0086,2026-05-09 20:09:08,RETURNED,SOUTH
ORD01383,CUST0146,2025-10-17 22:54:49,RETURNED,SOUTH
ORD01384,CUST0252,2026-02-22 12:23:25,CANCELLED,CENTRAL
ORD01385,CUST0463,2025-02-02 11:03:39,PLACED,WEST
ORD01386,CUST0297,2026-05-23 05:53:57,SHIPPED,NORTH
ORD01387,CUST0062,2026-01-10 12:36:12,DELIVERED,CENTRAL
ORD01388,CUST0257,2026-06-13 04:04:39,CANCELLED,EAST
ORD01389,CUST0218,2026-03-31 12:09:26,RETURNED,EAST
ORD01390,CUST0047,2025-05-06 09:01:04,RETURNED,CENTRAL
ORD01391,CUST0072,2025-08-22 12:18:18,PLACED,WEST
ORD01392,CUST0126,2025-04-19 11:16:10,RETURNED,EAST
ORD01393,CUST0443,2025-06-13 18:31:55,RETURNED,CENTRAL
ORD01394,CUST0326,2026-06-14 19:17:02,DELIVERED,EAST
ORD01395,CUST0464,2025-08-01 01:20:01,SHIPPED,EAST
ORD01396,CUST0350,2025-06-13 14:18:50,CANCELLED,CENTRAL
ORD01397,CUST0337,2025-01-13 07:55:27,SHIPPED,NORTH
ORD01398,CUST0488,2025-01-04 07:46:15,PLACED,SOUTH
ORD01399,CUST0424,2026-03-08 16:41:19,CANCELLED,WEST
ORD01400,CUST0552,2025-03-05 00:43:22,PLACED,CENTRAL
ORD01401,CUST0032,2026-06-06 15:46:30,CANCELLED,NORTH
ORD01402,CUST0362,2025-10-20 08:09:55,RETURNED,EAST
ORD01403,CUST0397,2025-05-18 14:59:53,PLACED,NORTH
ORD01404,CUST0474,2025-10-15 18:15:34,SHIPPED,WEST
ORD01405,CUST0010,2025-06-22 01:26:46,PLACED,EAST
ORD01406,CUST0367,2025-05-29 18:02:11,PLACED,CENTRAL
ORD01407,CUST0311,2026-07-12 12:56:22,SHIPPED,SOUTH
ORD01408,CUST0506,2025-10-09 22:47:42,PLACED,EAST
ORD01409,CUST0505,2026-07-01 20:24:01,RETURNED,SOUTH
ORD01410,CUST0008,2025-06-02 07:19:21,CANCELLED,NORTH
ORD01411,CUST0285,2026-03-19 00:50:04,RETURNED,WEST
ORD01412,CUST0175,2026-03-05 14:01:17,SHIPPED,CENTRAL
ORD01413,CUST0579,2025-05-17 08:05:41,PLACED,CENTRAL
ORD01414,CUST0132,2025-02-20 12:36:26,SHIPPED,EAST
ORD01415,CUST0584,2025-06-27 01:34:43,RETURNED,EAST
ORD01416,CUST0197,2026-06-11 14:26:21,PLACED,CENTRAL
ORD01417,CUST0259,2026-06-13 16:48:05,RETURNED,WEST
ORD01418,CUST0003,2025-11-28 17:59:27,PLACED,EAST
ORD01419,CUST0443,2025-11-13 00:42:59,DELIVERED,NORTH
ORD01420,CUST0531,2025-12-29 09:48:25,CANCELLED,EAST
ORD01421,CUST0530,2025-02-03 18:14:24,SHIPPED,NORTH
ORD01422,CUST0285,2025-11-23 06:31:28,RETURNED,WEST
ORD01423,CUST0324,2025-01-05 00:10:33,CANCELLED,SOUTH
ORD01424,CUST0343,2025-03-05 13:01:42,RETURNED,NORTH
ORD01425,CUST0232,2026-06-20 14:07:27,CANCELLED,NORTH
ORD01426,CUST0256,2025-06-02 22:02:59,SHIPPED,EAST
ORD01427,CUST0319,2025-02-18 19:29:57,PLACED,NORTH
ORD01428,CUST0492,2025-12-02 12:06:42,PLACED,CENTRAL
ORD01429,CUST0343,2025-07-14 11:58:15,SHIPPED,NORTH
ORD01430,CUST0485,2025-07-05 03:20:15,DELIVERED,NORTH
ORD01431,CUST0342,2026-02-08 15:26:41,SHIPPED,NORTH
ORD01432,CUST0450,2025-03-16 07:25:55,CANCELLED,CENTRAL
ORD01433,CUST0128,2025-03-08 10:28:56,PLACED,NORTH
ORD01434,CUST0387,2025-09-01 07:57:06,PLACED,SOUTH
ORD01435,CUST0064,2025-12-10 05:57:22,PLACED,EAST
ORD01436,CUST0443,2025-02-21 02:25:09,PLACED,NORTH
ORD01437,CUST0573,2025-02-10 13:08:13,DELIVERED,WEST
ORD01438,CUST0412,2025-03-16 10:24:19,RETURNED,WEST
ORD01439,CUST0239,2026-04-11 16:54:14,RETURNED,NORTH
ORD01440,CUST0465,2025-10-26 04:47:16,CANCELLED,WEST
ORD01441,CUST0104,2025-09-21 18:54:35,PLACED,WEST
ORD01442,CUST0530,2025-09-12 21:58:24,RETURNED,SOUTH
ORD01443,CUST0111,2025-03-21 18:16:26,PLACED,CENTRAL
ORD01444,CUST0070,2026-04-06 12:12:19,SHIPPED,CENTRAL
ORD01445,CUST0130,2026-05-11 01:19:16,RETURNED,EAST
ORD01446,CUST0364,2025-11-24 00:08:21,CANCELLED,CENTRAL
ORD01447,CUST0456,2025-05-25 09:51:48,SHIPPED,SOUTH
ORD01448,CUST0046,2025-02-16 23:38:14,SHIPPED,EAST
ORD01449,CUST0599,2025-12-05 12:47:52,RETURNED,EAST
ORD01450,CUST0319,2026-03-30 08:19:16,RETURNED,SOUTH
ORD01451,CUST0151,2025-12-31 16:33:26,DELIVERED,CENTRAL
ORD01452,CUST0352,2025-08-15 01:49:30,DELIVERED,NORTH
ORD01453,CUST0531,2026-04-01 12:01:56,SHIPPED,NORTH
ORD01454,CUST0244,2026-01-29 21:10:32,RETURNED,NORTH
ORD01455,CUST0433,2025-09-25 01:11:48,SHIPPED,SOUTH
ORD01456,CUST0207,2025-02-23 03:08:19,DELIVERED,SOUTH
ORD01457,CUST0488,2026-06-24 15:40:02,CANCELLED,CENTRAL
ORD01458,CUST0340,2026-03-26 06:21:28,RETURNED,EAST
ORD01459,CUST0307,2025-11-22 05:02:45,DELIVERED,SOUTH
ORD01460,CUST0108,2025-12-19 20:48:17,PLACED,WEST
ORD01461,CUST0225,2025-01-03 20:55:06,SHIPPED,SOUTH
ORD01462,CUST0478,2026-04-30 14:42:43,SHIPPED,SOUTH
ORD01463,CUST0493,2026-07-25 13:40:43,DELIVERED,WEST
ORD01464,CUST0211,2025-11-07 22:22:01,SHIPPED,NORTH
ORD01465,CUST0372,2025-01-08 16:24:07,PLACED,EAST
ORD01466,CUST0031,2026-03-07 20:12:03,PLACED,SOUTH
ORD01467,CUST0298,2025-12-09 01:48:08,SHIPPED,CENTRAL
ORD01468,CUST0369,2025-02-04 02:26:42,PLACED,SOUTH
ORD01469,CUST0203,2025-08-09 16:01:27,SHIPPED,SOUTH
ORD01470,CUST0269,2026-07-13 08:05:12,SHIPPED,EAST
ORD01471,CUST0568,2025-07-11 01:06:22,SHIPPED,SOUTH
ORD01472,CUST0023,2025-05-17 18:19:15,DELIVERED,NORTH
ORD01473,CUST0022,2026-06-11 04:37:39,SHIPPED,WEST
ORD01474,CUST0114,2025-09-20 19:55:17,SHIPPED,EAST
ORD01475,CUST0468,2025-07-06 12:43:09,DELIVERED,EAST
ORD01476,CUST0176,2026-02-14 06:37:34,RETURNED,WEST
ORD01477,CUST0067,2025-04-03 00:52:32,SHIPPED,SOUTH
ORD01478,CUST0195,2025-05-29 21:11:53,RETURNED,WEST
ORD01479,CUST0384,2025-09-04 23:02:51,RETURNED,WEST
ORD01480,CUST0251,2025-02-05 21:08:26,RETURNED,CENTRAL
ORD01481,CUST0194,2026-02-20 21:51:12,DELIVERED,SOUTH
ORD01482,CUST0336,2025-07-11 23:36:48,PLACED,EAST
ORD01483,CUST0130,2026-01-30 18:49:47,RETURNED,WEST
ORD01484,CUST0215,2026-07-19 21:49:39,PLACED,WEST
ORD01485,CUST0067,2025-05-11 01:11:14,RETURNED,WEST
ORD01486,CUST0522,2025-10-18 16:49:32,CANCELLED,CENTRAL
ORD01487,CUST0476,2025-05-20 00:46:27,DELIVERED,EAST
ORD01488,CUST0539,2026-06-24 10:35:55,CANCELLED,WEST
ORD01489,CUST0486,2025-07-28 10:08:07,RETURNED,WEST
ORD01490,CUST0598,2026-05-20 15:58:49,PLACED,SOUTH
ORD01491,CUST0225,2025-06-07 16:12:12,CANCELLED,SOUTH
ORD01492,CUST0406,2025-06-19 18:52:56,DELIVERED,WEST
ORD01493,CUST0387,2026-03-20 19:06:57,SHIPPED,EAST
ORD01494,CUST0261,2026-03-04 15:01:57,PLACED,SOUTH
ORD01495,CUST0087,2025-08-18 04:05:37,CANCELLED,CENTRAL
ORD01496,CUST0361,2025-06-28 18:49:15,RETURNED,NORTH
ORD01497,CUST0477,2026-02-02 21:15:26,RETURNED,EAST
ORD01498,CUST0437,2025-12-17 10:04:04,CANCELLED,WEST
ORD01499,CUST0419,2025-10-13 10:55:08,CANCELLED,EAST
ORD01500,CUST0280,2025-10-24 23:54:38,PLACED,SOUTH
